SID,correct_response,context,optimal_response,stim_gender,stim_chosen,reward_possible,,,,,mating,neutral,status,
24,39,neutral,39,f,20,5,,,,,,,,
24,39,status,39,f,20,1,,,,,,,,
24,39,status,39,f,20,1,,,,,,,,
24,37,mating,37,m,20,1,,,,,,,,
24,39,mating,39,f,20,1,,,,,,,,
24,37,neutral,37,m,20,1,,,,,,,,
24,37,mating,39,f,20,5,,,,,,,,
24,39,neutral,39,f,20,1,,,,,,,,
24,39,status,39,f,20,5,,,,,,,,
24,39,mating,39,f,20,1,,,,,,,,
24,39,mating,39,f,20,1,,,,,,,,
24,39,status,39,f,20,1,,,,,,,,
24,39,status,39,f,20,5,,,,,,,,
24,37,neutral,37,m,20,1,,,,,,,,
24,37,status,39,f,20,5,,,,,,,,
24,37,status,39,f,20,5,,,,,,,,
24,39,mating,39,f,20,5,,,,,,,,
24,39,mating,39,f,20,5,,,,,,,,
24,39,status,39,f,20,1,,,,,,,,
24,39,status,39,f,20,5,,,,,,,,
24,37,status,39,f,20,1,,,,,,,,
24,39,status,39,f,20,1,,,,,,,,
24,39,mating,39,f,20,5,,,,,,,,
24,37,status,39,f,20,5,,,,,,,,
24,39,mating,39,f,20,5,,,,,,,,
24,39,neutral,39,f,20,1,,,,,,,,
24,39,mating,39,f,20,1,,,,,,,,
24,37,mating,39,f,20,5,,,,,,,,
24,39,status,39,f,20,5,,,,,,,,
24,39,neutral,39,f,20,5,,,,,,,,
24,37,status,37,m,20,1,,,,,,,,
24,39,status,39,f,20,1,,,,,,,,
24,37,status,37,m,20,1,,,,,,,,
24,39,status,39,f,20,5,,,,,,,,
24,39,status,39,f,20,5,,,,,,,,
24,37,neutral,39,f,20,5,,,,,,,,
24,39,mating,39,f,20,5,,,,,,,,
24,39,status,39,f,20,5,,,,,,,,
24,39,neutral,39,f,20,1,,,,,,,,
24,39,status,39,f,20,1,,,,,,,,
24,37,neutral,39,f,20,1,,,,,,,,
24,39,neutral,39,f,20,1,,,,,,,,
24,39,mating,39,f,20,5,,,,,,,,
24,39,neutral,39,f,20,5,,,,,,,,
24,39,status,39,f,20,1,,,,,,,,
24,39,status,39,f,20,1,,,,,,,,
24,37,mating,39,f,20,1,,,,,,,,
24,39,status,39,f,20,5,,,,,,,,
24,39,neutral,39,f,20,1,,,,,,,,
24,37,mating,39,f,20,5,,,,,,,,
24,37,neutral,37,m,20,5,,,,,,,,
24,39,mating,39,f,20,5,,,,,,,,
24,39,status,39,f,20,1,,,,,,,,
24,37,status,39,f,20,5,,,,,,,,
24,39,mating,39,f,20,1,,,,,,,,
24,39,neutral,39,f,20,1,,,,,,,,
24,39,status,39,f,20,5,,,,,,,,
24,39,neutral,39,f,20,5,,,,,,,,
24,37,mating,37,m,20,5,,,,,,,,
24,37,mating,37,m,20,5,,,,,,,,
24,37,mating,37,m,20,1,,,,,,,,
24,37,status,37,m,20,5,,,,,,,,
24,39,neutral,39,f,20,5,,,,,,,,
24,39,mating,39,f,20,1,,,,,,,,
24,39,status,39,f,20,1,,,,,,,,
24,39,mating,39,f,20,1,,,,,,,,
24,37,neutral,37,m,20,1,,,,,,,,
24,37,neutral,39,f,20,5,,,,,,,,
24,37,status,37,m,20,5,,,,,,,,
24,39,neutral,39,f,20,1,,,,,,,,
24,37,status,37,m,20,5,,,,,,,,
24,37,mating,37,m,20,1,,,,,,,,
24,37,mating,37,m,20,1,,,,,,,,
24,39,mating,39,f,20,5,,,,,,,,
24,37,neutral,37,m,20,1,,,,,,,,
24,37,mating,37,m,20,5,,,,,,,,
24,37,status,37,m,20,1,,,,,,,,
24,37,status,37,m,20,1,,,,,,,,
24,39,neutral,37,m,20,1,,,,,,,,
24,37,mating,37,m,20,5,,,,,,,,
24,39,mating,37,m,20,5,,,,,,,,
24,37,neutral,37,m,20,5,,,,,,,,
24,39,neutral,37,m,20,5,,,,,,,,
24,37,neutral,37,m,20,5,,,,,,,,
24,39,mating,37,m,20,1,,,,,,,,
24,37,status,37,m,20,1,,,,,,,,
24,37,status,37,m,20,5,,,,,,,,
24,39,mating,39,f,20,1,,,,,,,,
24,37,mating,37,m,20,1,,,,,,,,
24,37,mating,37,m,20,5,,,,,,,,
24,37,mating,39,f,20,1,,,,,,,,
24,37,status,39,f,20,5,,,,,,,,
24,39,neutral,39,f,20,1,,,,,,,,
24,39,mating,39,f,20,5,,,,,,,,
24,39,status,37,m,20,5,,,,,,,,
24,39,mating,37,m,20,1,,,,,,,,
24,37,neutral,37,m,20,5,,,,,,,,
24,37,neutral,37,m,20,1,,,,,,,,
24,39,status,37,m,20,5,,,,,,,,
24,37,neutral,37,m,20,5,,,,,,,,
24,39,neutral,39,f,20,5,,,,,,,,
24,37,mating,37,m,20,1,,,,,,,,
24,37,mating,37,m,20,5,,,,,,,,
24,39,mating,37,m,20,5,,,,,,,,
24,37,neutral,37,m,20,5,,,,,,,,
24,39,mating,37,m,20,5,,,,,,,,
24,39,neutral,39,f,20,5,,,,,,,,
24,39,status,37,m,20,1,,,,,,,,
24,39,status,39,f,20,1,,,,,,,,
24,37,neutral,37,m,20,1,,,,,,,,
27,39,neutral,37,m,20,1,,,,,,,,
27,37,status,37,f,20,5,,,,,,,,
27,37,status,37,f,20,5,,,,,,,,
27,37,status,37,f,20,1,,,,,,,,
27,37,mating,37,m,20,1,,,,,,,,
27,37,neutral,39,f,20,5,,,,,,,,
27,37,neutral,37,m,20,1,,,,,,,,
27,39,status,39,m,20,1,,,,,,,,
27,39,neutral,39,f,20,5,,,,,,,,
27,37,status,37,f,20,1,,,,,,,,
27,39,status,37,f,20,5,,,,,,,,
27,37,status,39,m,20,5,,,,,,,,
27,37,neutral,37,m,20,1,,,,,,,,
27,37,status,39,m,20,5,,,,,,,,
27,37,neutral,37,m,20,5,,,,,,,,
27,37,neutral,37,m,20,5,,,,,,,,
27,39,neutral,39,f,20,1,,,,,,,,
27,39,status,39,m,20,1,,,,,,,,
27,37,neutral,37,m,20,1,,,,,,,,
27,39,neutral,39,f,20,1,,,,,,,,
27,39,neutral,39,f,20,5,,,,,,,,
27,37,status,37,f,20,1,,,,,,,,
27,37,mating,37,m,20,5,,,,,,,,
27,39,neutral,39,f,20,1,,,,,,,,
27,37,neutral,37,m,20,1,,,,,,,,
27,37,neutral,37,m,20,5,,,,,,,,
27,39,neutral,37,m,20,1,,,,,,,,
27,37,mating,37,m,20,1,,,,,,,,
27,39,status,39,m,20,1,,,,,,,,
27,39,status,39,m,20,1,,,,,,,,
27,37,mating,37,m,20,1,,,,,,,,
27,37,mating,37,m,20,1,,,,,,,,
27,39,neutral,39,f,20,5,,,,,,,,
27,37,status,37,f,20,1,,,,,,,,
27,37,neutral,39,f,20,1,,,,,,,,
27,39,status,39,m,20,5,,,,,,,,
27,39,mating,39,f,20,1,,,,,,,,
27,37,status,37,f,20,1,,,,,,,,
27,39,status,37,f,20,1,,,,,,,,
27,39,status,39,m,20,5,,,,,,,,
27,39,mating,39,f,20,5,,,,,,,,
27,37,status,37,f,20,5,,,,,,,,
27,39,status,39,m,20,5,,,,,,,,
27,37,neutral,39,f,20,1,,,,,,,,
27,37,status,37,f,20,5,,,,,,,,
27,39,neutral,39,f,20,5,,,,,,,,
27,37,neutral,37,m,20,1,,,,,,,,
27,39,mating,39,f,20,5,,,,,,,,
27,39,status,39,m,20,1,,,,,,,,
27,39,mating,39,f,20,1,,,,,,,,
27,39,status,37,f,20,5,,,,,,,,
27,39,neutral,39,f,20,5,,,,,,,,
27,37,mating,37,m,20,5,,,,,,,,
27,39,mating,39,f,20,1,,,,,,,,
27,37,mating,37,m,20,1,,,,,,,,
27,37,status,37,f,20,1,,,,,,,,
27,37,neutral,37,m,20,5,,,,,,,,
27,39,mating,39,f,20,1,,,,,,,,
27,39,status,37,f,20,1,,,,,,,,
27,39,status,39,m,20,5,,,,,,,,
27,37,neutral,37,m,20,5,,,,,,,,
27,37,mating,37,m,20,1,,,,,,,,
27,39,status,37,f,20,5,,,,,,,,
27,37,status,37,f,20,5,,,,,,,,
27,39,neutral,39,f,20,1,,,,,,,,
27,37,neutral,37,m,20,1,,,,,,,,
27,37,mating,37,m,20,5,,,,,,,,
27,39,status,37,f,20,1,,,,,,,,
27,39,status,39,m,20,5,,,,,,,,
27,37,status,37,f,20,5,,,,,,,,
27,39,status,37,f,20,5,,,,,,,,
27,37,mating,39,f,20,1,,,,,,,,
27,37,status,37,f,20,1,,,,,,,,
27,39,neutral,39,f,20,5,,,,,,,,
27,39,mating,39,f,20,5,,,,,,,,
27,37,status,37,f,20,5,,,,,,,,
27,39,mating,39,f,20,1,,,,,,,,
27,37,mating,37,m,20,1,,,,,,,,
27,39,neutral,39,f,20,5,,,,,,,,
27,37,mating,37,m,20,5,,,,,,,,
27,37,neutral,37,m,20,5,,,,,,,,
27,37,mating,37,m,20,1,,,,,,,,
27,39,mating,39,f,20,5,,,,,,,,
27,37,status,37,f,20,5,,,,,,,,
27,37,mating,37,m,20,5,,,,,,,,
27,37,mating,37,m,20,1,,,,,,,,
27,37,mating,39,f,20,1,,,,,,,,
27,37,neutral,37,m,20,5,,,,,,,,
27,37,status,37,f,20,1,,,,,,,,
27,37,status,37,f,20,5,,,,,,,,
27,39,mating,39,f,20,5,,,,,,,,
27,37,mating,37,m,20,1,,,,,,,,
27,37,neutral,37,m,20,1,,,,,,,,
27,37,status,37,f,20,1,,,,,,,,
27,39,neutral,39,f,20,5,,,,,,,,
27,37,neutral,37,m,20,1,,,,,,,,
27,39,status,39,m,20,5,,,,,,,,
27,37,status,37,f,20,5,,,,,,,,
27,39,mating,39,f,20,5,,,,,,,,
27,37,status,37,f,20,1,,,,,,,,
27,39,mating,39,f,20,1,,,,,,,,
27,39,mating,39,f,20,5,,,,,,,,
27,37,status,37,f,20,1,,,,,,,,
27,37,status,37,f,20,1,,,,,,,,
27,37,mating,39,f,20,5,,,,,,,,
27,39,status,37,f,20,5,,,,,,,,
27,37,mating,37,m,20,5,,,,,,,,
27,37,status,37,f,20,5,,,,,,,,
27,39,status,39,m,20,5,,,,,,,,
27,37,status,37,f,20,5,,,,,,,,
27,37,mating,37,m,20,5,,,,,,,,
27,37,mating,37,m,20,1,,,,,,,,
27,37,status,37,f,20,1,,,,,,,,
27,37,neutral,37,m,20,1,,,,,,,,
27,39,status,37,f,20,1,,,,,,,,
27,37,status,37,f,20,5,,,,,,,,
27,37,neutral,37,m,20,5,,,,,,,,
27,39,mating,39,f,20,1,,,,,,,,
27,39,neutral,39,f,20,1,,,,,,,,
27,37,status,37,f,20,5,,,,,,,,
27,39,status,37,f,20,1,,,,,,,,
27,37,neutral,39,f,20,5,,,,,,,,
27,39,neutral,37,m,20,1,,,,,,,,
27,37,neutral,37,m,20,1,,,,,,,,
27,37,mating,37,m,20,5,,,,,,,,
27,39,mating,39,f,20,1,,,,,,,,
27,37,mating,37,m,20,1,,,,,,,,
27,39,mating,39,f,20,5,,,,,,,,
27,37,status,37,f,20,5,,,,,,,,
27,39,neutral,39,f,20,1,,,,,,,,
27,37,status,37,f,20,1,,,,,,,,
27,39,neutral,39,f,20,1,,,,,,,,
30,39,status,39,f,20,5,,,,,,,,
30,39,mating,39,m,20,5,,,,,,,,
30,39,neutral,37,f,20,1,,,,,,,,
30,39,status,37,m,20,5,,,,,,,,
30,39,status,39,f,20,1,,,,,,,,
30,37,neutral,37,f,20,5,,,,,,,,
30,39,neutral,39,m,20,5,,,,,,,,
30,37,status,37,m,20,5,,,,,,,,
30,39,status,39,f,20,5,,,,,,,,
30,39,status,39,f,20,1,,,,,,,,
30,37,mating,37,f,20,1,,,,,,,,
30,39,neutral,39,m,20,5,,,,,,,,
30,39,status,39,f,20,5,,,,,,,,
30,37,mating,37,f,20,5,,,,,,,,
30,39,status,39,f,20,1,,,,,,,,
30,37,status,37,m,20,5,,,,,,,,
30,37,status,37,m,20,1,,,,,,,,
30,39,neutral,39,m,20,1,,,,,,,,
30,37,status,39,f,20,1,,,,,,,,
30,39,neutral,39,m,20,1,,,,,,,,
30,39,status,37,m,20,1,,,,,,,,
30,39,neutral,39,m,20,5,,,,,,,,
30,39,status,39,f,20,5,,,,,,,,
30,37,status,37,m,20,1,,,,,,,,
30,39,status,37,m,20,5,,,,,,,,
30,37,status,37,m,20,5,,,,,,,,
30,37,mating,37,f,20,5,,,,,,,,
30,37,status,39,f,20,1,,,,,,,,
30,39,status,39,f,20,1,,,,,,,,
30,37,status,39,f,20,1,,,,,,,,
30,37,mating,37,f,20,5,,,,,,,,
30,37,mating,37,f,20,5,,,,,,,,
30,39,status,39,f,20,5,,,,,,,,
30,39,status,39,f,20,5,,,,,,,,
30,37,status,37,m,20,5,,,,,,,,
30,39,status,39,f,20,1,,,,,,,,
30,39,status,37,m,20,5,,,,,,,,
30,37,status,39,f,20,5,,,,,,,,
30,39,status,39,f,20,1,,,,,,,,
30,39,status,39,f,20,1,,,,,,,,
30,37,mating,37,f,20,5,,,,,,,,
30,37,status,37,m,20,5,,,,,,,,
30,39,status,37,m,20,1,,,,,,,,
30,39,status,39,f,20,1,,,,,,,,
30,39,status,39,f,20,5,,,,,,,,
30,37,mating,37,f,20,1,,,,,,,,
30,39,status,39,f,20,1,,,,,,,,
30,39,status,39,f,20,1,,,,,,,,
30,39,status,39,f,20,5,,,,,,,,
30,39,mating,39,m,20,1,,,,,,,,
30,37,status,37,m,20,1,,,,,,,,
30,39,status,39,f,20,5,,,,,,,,
30,39,status,39,f,20,1,,,,,,,,
30,39,status,39,f,20,1,,,,,,,,
30,37,status,39,f,20,5,,,,,,,,
30,37,mating,37,f,20,1,,,,,,,,
30,39,status,37,m,20,5,,,,,,,,
30,39,status,39,f,20,5,,,,,,,,
30,37,status,37,m,20,1,,,,,,,,
30,39,neutral,37,f,20,5,,,,,,,,
30,37,neutral,37,f,20,1,,,,,,,,
30,39,mating,39,m,20,1,,,,,,,,
30,37,mating,37,f,20,5,,,,,,,,
30,39,status,37,m,20,1,,,,,,,,
30,37,neutral,37,f,20,5,,,,,,,,
30,39,neutral,39,m,20,1,,,,,,,,
30,37,mating,37,f,20,1,,,,,,,,
30,37,status,37,m,20,5,,,,,,,,
30,39,status,37,m,20,5,,,,,,,,
30,39,neutral,39,m,20,1,,,,,,,,
30,37,mating,37,f,20,1,,,,,,,,
30,37,mating,37,f,20,5,,,,,,,,
30,37,mating,37,f,20,5,,,,,,,,
30,39,status,39,f,20,5,,,,,,,,
30,39,status,39,f,20,5,,,,,,,,
30,39,status,39,f,20,1,,,,,,,,
30,39,status,39,f,20,1,,,,,,,,
30,37,status,37,m,20,1,,,,,,,,
30,37,neutral,39,m,20,5,,,,,,,,
30,39,neutral,39,m,20,5,,,,,,,,
30,39,neutral,39,m,20,5,,,,,,,,
30,37,status,37,m,20,5,,,,,,,,
30,39,status,39,f,20,5,,,,,,,,
30,39,status,39,f,20,1,,,,,,,,
32,37,status,37,f,20,1,,,,,,,,
32,37,mating,37,f,20,5,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,39,status,39,m,20,1,,,,,,,,
32,39,mating,37,f,20,1,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,39,status,37,f,20,5,,,,,,,,
32,37,mating,39,m,20,1,,,,,,,,
32,37,mating,37,f,20,1,,,,,,,,
32,39,mating,39,m,20,1,,,,,,,,
32,37,mating,37,f,20,5,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,39,mating,39,m,20,1,,,,,,,,
32,37,status,37,f,20,5,,,,,,,,
32,39,status,39,m,20,5,,,,,,,,
32,37,status,37,f,20,5,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,37,mating,37,f,20,5,,,,,,,,
32,37,mating,37,f,20,1,,,,,,,,
32,39,status,37,f,20,1,,,,,,,,
32,39,mating,39,m,20,1,,,,,,,,
32,37,status,37,f,20,5,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,37,neutral,39,m,20,5,,,,,,,,
32,39,status,37,f,20,1,,,,,,,,
32,39,status,39,m,20,5,,,,,,,,
32,39,neutral,39,m,20,1,,,,,,,,
32,37,status,37,f,20,5,,,,,,,,
32,37,neutral,37,f,20,1,,,,,,,,
32,39,status,39,m,20,5,,,,,,,,
32,39,status,39,m,20,1,,,,,,,,
32,37,mating,37,f,20,1,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,37,neutral,37,f,20,5,,,,,,,,
32,37,neutral,37,f,20,1,,,,,,,,
32,39,neutral,39,m,20,1,,,,,,,,
32,39,mating,39,m,20,1,,,,,,,,
32,37,mating,39,m,20,1,,,,,,,,
32,37,mating,37,f,20,1,,,,,,,,
32,39,neutral,39,m,20,5,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,39,mating,39,m,20,1,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,39,status,39,m,20,5,,,,,,,,
32,37,mating,37,f,20,5,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,37,neutral,37,f,20,1,,,,,,,,
32,37,neutral,39,m,20,1,,,,,,,,
32,39,mating,39,m,20,1,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,37,status,39,m,20,5,,,,,,,,
32,39,neutral,39,m,20,5,,,,,,,,
32,37,status,39,m,20,1,,,,,,,,
32,37,status,37,f,20,5,,,,,,,,
32,39,neutral,39,m,20,5,,,,,,,,
32,37,mating,37,f,20,5,,,,,,,,
32,39,status,39,m,20,5,,,,,,,,
32,37,status,37,f,20,1,,,,,,,,
32,39,neutral,39,m,20,1,,,,,,,,
32,39,status,39,m,20,5,,,,,,,,
32,39,neutral,39,m,20,5,,,,,,,,
32,39,status,39,m,20,5,,,,,,,,
32,37,mating,37,f,20,1,,,,,,,,
32,37,mating,39,m,20,5,,,,,,,,
32,37,neutral,37,f,20,5,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,37,status,37,f,20,5,,,,,,,,
32,39,status,39,m,20,5,,,,,,,,
32,37,mating,37,f,20,5,,,,,,,,
32,39,status,39,m,20,5,,,,,,,,
32,37,mating,37,f,20,1,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,39,status,39,m,20,5,,,,,,,,
32,39,status,39,m,20,5,,,,,,,,
32,37,status,37,f,20,5,,,,,,,,
32,39,status,39,m,20,1,,,,,,,,
32,39,status,39,m,20,1,,,,,,,,
32,37,mating,37,f,20,1,,,,,,,,
32,37,mating,39,m,20,1,,,,,,,,
32,39,status,39,m,20,1,,,,,,,,
32,39,status,39,m,20,5,,,,,,,,
32,37,status,37,f,20,5,,,,,,,,
32,37,mating,39,m,20,1,,,,,,,,
32,39,status,39,m,20,5,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,37,status,37,f,20,1,,,,,,,,
32,39,status,39,m,20,5,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,39,mating,39,m,20,5,,,,,,,,
32,39,status,39,m,20,5,,,,,,,,
32,39,neutral,37,f,20,5,,,,,,,,
32,39,neutral,39,m,20,5,,,,,,,,
32,37,neutral,39,m,20,1,,,,,,,,
32,39,status,39,m,20,1,,,,,,,,
34,39,neutral,39,f,20,1,,,,,,,,
34,37,neutral,37,m,20,5,,,,,,,,
34,39,neutral,37,m,20,1,,,,,,,,
34,37,mating,37,m,20,5,,,,,,,,
34,37,neutral,39,f,20,5,,,,,,,,
34,37,mating,37,m,20,5,,,,,,,,
34,37,status,39,m,20,5,,,,,,,,
34,37,neutral,37,m,20,1,,,,,,,,
34,37,neutral,39,f,20,1,,,,,,,,
34,39,mating,39,f,20,1,,,,,,,,
34,37,status,37,f,20,1,,,,,,,,
34,39,neutral,39,f,20,1,,,,,,,,
34,39,status,39,m,20,1,,,,,,,,
34,37,neutral,37,m,20,5,,,,,,,,
34,39,neutral,39,f,20,1,,,,,,,,
34,37,neutral,37,m,20,5,,,,,,,,
34,37,mating,37,m,20,1,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
34,39,status,37,f,20,5,,,,,,,,
34,37,status,37,f,20,5,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
34,39,status,37,f,20,5,,,,,,,,
34,39,mating,39,f,20,1,,,,,,,,
34,37,neutral,37,m,20,1,,,,,,,,
34,39,status,39,m,20,5,,,,,,,,
34,37,status,37,f,20,1,,,,,,,,
34,37,neutral,37,m,20,5,,,,,,,,
34,37,status,37,f,20,5,,,,,,,,
34,37,neutral,39,f,20,1,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
34,39,neutral,39,f,20,1,,,,,,,,
34,37,status,37,f,20,1,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
34,39,mating,39,f,20,1,,,,,,,,
34,39,status,37,f,20,5,,,,,,,,
34,37,status,37,f,20,5,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
34,37,status,37,f,20,5,,,,,,,,
34,39,status,39,m,20,5,,,,,,,,
34,39,neutral,39,f,20,5,,,,,,,,
34,39,status,39,m,20,5,,,,,,,,
34,39,neutral,39,f,20,1,,,,,,,,
34,37,mating,37,m,20,1,,,,,,,,
34,39,status,39,m,20,1,,,,,,,,
34,39,mating,39,f,20,1,,,,,,,,
34,37,status,37,f,20,5,,,,,,,,
34,37,status,39,m,20,5,,,,,,,,
34,37,status,37,f,20,5,,,,,,,,
34,39,neutral,39,f,20,5,,,,,,,,
34,39,status,39,m,20,1,,,,,,,,
34,39,status,39,m,20,1,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
34,37,status,37,f,20,1,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
34,39,status,39,m,20,5,,,,,,,,
34,39,mating,39,f,20,1,,,,,,,,
34,39,neutral,39,f,20,5,,,,,,,,
34,39,mating,39,f,20,1,,,,,,,,
34,37,status,37,f,20,1,,,,,,,,
34,39,neutral,39,f,20,1,,,,,,,,
34,37,mating,39,f,20,5,,,,,,,,
34,39,status,37,f,20,1,,,,,,,,
34,39,mating,39,f,20,1,,,,,,,,
34,37,status,37,f,20,5,,,,,,,,
34,37,status,39,m,20,5,,,,,,,,
34,39,status,39,m,20,5,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
34,37,neutral,39,f,20,5,,,,,,,,
34,39,status,39,m,20,5,,,,,,,,
34,37,status,37,f,20,1,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
34,39,status,39,m,20,1,,,,,,,,
34,37,status,37,f,20,5,,,,,,,,
34,39,status,39,m,20,1,,,,,,,,
34,39,status,39,m,20,5,,,,,,,,
34,39,neutral,39,f,20,1,,,,,,,,
34,39,status,39,m,20,5,,,,,,,,
34,37,neutral,39,f,20,5,,,,,,,,
34,39,neutral,39,f,20,1,,,,,,,,
34,37,status,37,f,20,1,,,,,,,,
34,37,status,37,f,20,1,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
34,37,status,37,f,20,5,,,,,,,,
34,39,status,39,m,20,1,,,,,,,,
34,37,status,37,f,20,5,,,,,,,,
34,39,mating,39,f,20,1,,,,,,,,
34,37,status,37,f,20,1,,,,,,,,
34,39,mating,39,f,20,1,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
34,39,neutral,39,f,20,1,,,,,,,,
34,39,neutral,39,f,20,5,,,,,,,,
34,37,mating,39,f,20,1,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
34,37,mating,39,f,20,1,,,,,,,,
34,39,neutral,39,f,20,1,,,,,,,,
34,39,neutral,39,f,20,1,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
34,39,mating,39,f,20,1,,,,,,,,
34,39,neutral,39,f,20,1,,,,,,,,
34,39,neutral,39,f,20,5,,,,,,,,
34,39,mating,39,f,20,5,,,,,,,,
40,39,status,37,m,20,5,,,,,,,,
40,39,neutral,39,m,20,1,,,,,,,,
40,37,mating,39,f,20,5,,,,,,,,
40,39,neutral,39,m,20,5,,,,,,,,
40,39,mating,39,f,20,1,,,,,,,,
40,37,mating,37,m,20,1,,,,,,,,
40,37,status,39,f,20,5,,,,,,,,
40,39,status,37,m,20,1,,,,,,,,
40,37,neutral,37,f,20,5,,,,,,,,
40,37,mating,37,m,20,1,,,,,,,,
40,39,mating,39,f,20,1,,,,,,,,
40,39,neutral,39,m,20,1,,,,,,,,
40,37,neutral,37,f,20,1,,,,,,,,
40,39,status,39,f,20,1,,,,,,,,
40,37,mating,37,m,20,5,,,,,,,,
40,39,status,39,f,20,5,,,,,,,,
40,37,status,37,m,20,5,,,,,,,,
40,39,neutral,39,m,20,1,,,,,,,,
40,37,neutral,37,f,20,1,,,,,,,,
40,37,status,37,m,20,5,,,,,,,,
40,39,mating,39,f,20,5,,,,,,,,
40,37,mating,39,f,20,1,,,,,,,,
40,39,neutral,39,m,20,5,,,,,,,,
40,37,neutral,37,f,20,5,,,,,,,,
40,39,mating,39,f,20,5,,,,,,,,
40,39,mating,37,m,20,5,,,,,,,,
40,39,mating,39,f,20,1,,,,,,,,
40,37,neutral,37,f,20,1,,,,,,,,
40,37,neutral,37,f,20,5,,,,,,,,
40,39,mating,39,f,20,5,,,,,,,,
40,37,mating,37,m,20,5,,,,,,,,
40,37,status,37,m,20,1,,,,,,,,
40,37,mating,37,m,20,5,,,,,,,,
40,39,mating,39,f,20,5,,,,,,,,
40,37,mating,37,m,20,5,,,,,,,,
40,39,mating,39,f,20,1,,,,,,,,
40,37,neutral,37,f,20,5,,,,,,,,
40,39,mating,39,f,20,5,,,,,,,,
40,37,mating,37,m,20,1,,,,,,,,
40,37,status,37,m,20,1,,,,,,,,
40,39,mating,39,f,20,1,,,,,,,,
40,37,mating,37,m,20,5,,,,,,,,
40,37,neutral,39,m,20,5,,,,,,,,
40,39,neutral,37,f,20,1,,,,,,,,
40,39,neutral,39,m,20,1,,,,,,,,
40,39,status,39,f,20,5,,,,,,,,
40,39,status,37,m,20,5,,,,,,,,
40,37,neutral,39,m,20,1,,,,,,,,
40,39,neutral,39,m,20,5,,,,,,,,
40,37,mating,37,m,20,5,,,,,,,,
40,39,status,39,f,20,1,,,,,,,,
40,39,neutral,39,m,20,5,,,,,,,,
40,37,neutral,37,f,20,1,,,,,,,,
40,37,neutral,37,f,20,1,,,,,,,,
40,37,status,37,m,20,1,,,,,,,,
40,37,status,37,m,20,5,,,,,,,,
40,37,neutral,39,m,20,5,,,,,,,,
40,37,status,37,m,20,1,,,,,,,,
40,37,status,37,m,20,1,,,,,,,,
40,39,neutral,39,m,20,1,,,,,,,,
40,37,neutral,37,f,20,5,,,,,,,,
40,37,neutral,39,m,20,1,,,,,,,,
40,39,mating,37,m,20,5,,,,,,,,
40,37,neutral,37,f,20,5,,,,,,,,
40,39,mating,39,f,20,1,,,,,,,,
40,37,neutral,39,m,20,1,,,,,,,,
40,37,status,37,m,20,5,,,,,,,,
40,37,mating,37,m,20,1,,,,,,,,
40,39,neutral,37,f,20,1,,,,,,,,
40,37,neutral,37,f,20,1,,,,,,,,
40,39,neutral,39,m,20,5,,,,,,,,
40,37,neutral,39,m,20,5,,,,,,,,
40,37,mating,37,m,20,1,,,,,,,,
40,37,neutral,39,m,20,5,,,,,,,,
40,37,mating,37,m,20,5,,,,,,,,
40,37,mating,37,m,20,1,,,,,,,,
40,39,mating,39,f,20,5,,,,,,,,
40,39,status,39,f,20,5,,,,,,,,
40,37,status,37,m,20,5,,,,,,,,
40,39,mating,39,f,20,1,,,,,,,,
40,39,status,37,m,20,5,,,,,,,,
40,37,neutral,39,m,20,1,,,,,,,,
